stop_id,stop_code,stop_name,stop_lat,stop_lon,zone_id,location_type,parent_station,wheelchair_boarding
LEPLATR,GENLEPLATR,"Jarrie, Le Plâtre",45.11776,5.7479,,1,,1
LEPLATRE,GENLEPLATRE,"Vaulnaveys-le-Bas, Chemin des Cottes",45.09398,5.79326,,1,,1
LEPRIOU,GENLEPRIOU,"Seyssins, Le Priou",45.15698,5.6788,,1,,1
LEREFUGE,GENLEREFUGE,"Vif, Le Refuge",45.07462,5.69959,,1,,1
LEREYNET,GENLEREYNET,"Venon, Le Reynet",45.16989,5.81322,,1,,1
LERIF,GENLERIF,"Vif, Le Rif",45.0323,5.65546,,1,,1
LES,GENLES,"Montbonnot-Saint-Martin, Les Semaises",45.23224,5.82122,,1,,1
LESALLAS,GENLESALLAS,"Vizille, Les Allas",45.07547,5.7786,,1,,1
LESBAINS,GENLESBAINS,"Grenoble, Suzanne Noël - Les Bains",45.17821,5.74264,,1,,1
LESCOMBE,GENLESCOMBE,"Saint-Martin-le-Vinoux, Les Combes",45.20964,5.718,,1,,1
LESCOTES,GENLESCOTES,"Seyssins, Les Côtes",45.15689,5.6708,,1,,1
LESESSAR,GENLESESSAR,"Grenoble, Les Essarts",45.1593,5.71376,,1,,1
LESFAURE,GENLESFAURE,"Le Gua, Les Faures",45.01439,5.61354,,1,,1
LESFAUVE,GENLESFAUVE,"Saint-Martin-le-Vinoux, Les Fauvettes",45.20589,5.71784,,1,,1
LESFORGE,GENLESFORGE,"Vizille, Les Forges",45.07716,5.76858,,1,,1
LESILES,GENLESILES,"Seyssinet-Pariset, Les Iles",45.1841,5.69716,,1,,1
LESPIES,GENLESPIES,"Sassenage, Les Pies",45.19957,5.66989,,1,,1
LETOILE,GENLETOILE,"Le Pont-de-Claix, L'Etoile",45.13788,5.7033,,1,,1
LEVA,GENLEVA,"Saint-Martin-d'Uriage, Le Vacher",45.13612,5.83358,,1,,1
LEVERNAY,GENLEVERNAY,"Miribel-Lanchâtre, Le Vernay",44.97015,5.60875,,1,,1
LEVETIER,GENLEVETIER,"Saint-Martin-le-Vinoux, Levetière",45.22629,5.72548,,1,,1
LFA,GENLFA,"Saint-Ismier, Le Fangeat",45.24104,5.83996,,1,,1
LFC,GENLFC,"Crêts-en-Belledonne, Les Fontaines",45.36133,6.00184,,1,,1
LFE,GENLFE,"Saint-Martin-d'Uriage, La Ferme",45.13539,5.83639,,1,,1
LFR,GENLFR,"Le Touvet, La Frette",45.33866,5.94194,,1,,1
LGG,GENLGG,"La Buisse, Le Gay - Giratoire",45.33118,5.61288,,1,,1
LGP,GENLGP,"Meylan, Lycée du Gresivaudan (Parking)",45.21457,5.78092,,1,,1
LHERMITA,GENLHERMITA,"Saint-Martin-le-Vinoux, L'Hermitage",45.21501,5.70418,,1,,1
LILAS,GENLILAS,"Varces-Allières-et-Risset, Les Lilas",45.10788,5.67659,,1,,1
LLN,GENLLN,"Saint-Martin-d'Uriage, Lotissement La Noyarey",45.16175,5.84271,,1,,1
LMICHEL,GENLMICHEL,"Grenoble, Louise Michel",45.16976,5.71287,,1,,1
LMO,GENLMO,"Saint-Martin-d'Uriage, Le Mollard",45.14458,5.83955,,1,,1
LMV,GENLMV,"Villard-Bonnot, La Madone",45.24612,5.8955,,1,,1
LN,GENLN,"Voreppe, Logis Neuf",45.26328,5.65663,,1,,1
LOP,GENLOP,"Lumbin, Longs Prés",45.3028,5.90709,,1,,1
LOUISJOU,GENLOUISJOU,"Grenoble, Louis Jouvet",45.16999,5.73712,,1,,1
LPC,GENLPC,"La Pierre, La Pierre Carrefour RD 523",45.29488,5.94494,,1,,1
LPE,GENLPE,"Saint-Martin-d'Uriage, Le Penet",45.15876,5.84836,,1,,1
LPIA,GENLPIA,"Saint-Nazaire-les-Eymes, Le Piat",45.25098,5.84704,,1,,1
LPIS,GENLPIS,"Saint-Martin-d'Uriage, La Piscine",45.15059,5.83757,,1,,1
LPO,GENLPO,"Crolles, Les Pompiers",45.27516,5.87978,,1,,1
LROC,GENLROC,"Crêts-en-Belledonne, La Roche",45.37731,6.05154,,1,,1
LROS,GENLROS,"Saint-Martin-d'Uriage, Le Rossin",45.15879,5.84,,1,,1
LRV,GENLRV,"Vaulnaveys-le-Haut, Les Roux",45.1291,5.82625,,1,,1
LSA,GENLSA,"Villard-Bonnot, Le Sabot",45.25298,5.90249,,1,,1
LSJ,GENLSJ,"Le Touvet, Le Saint-Jean",45.36153,5.9514,,1,,1
LTA,GENLTA,"Montbonnot-Saint-Martin, Le Tartaix",45.22922,5.81809,,1,,1
LTE,GENLTE,"Vizille, Vizille Lycée",45.06872,5.76836,,1,,1
LUBG,GENLUBG,"Lumbin, Lumbin La Gare",45.30817,5.91415,,1,,1
LUBV,GENLUBV,"Lumbin, Lumbin Le Village",45.3058,5.91002,,1,,1
LVP,GENLVP,"Le Versoud, Le Versoud La Place",45.21614,5.86295,,1,,1
LYC,GENLYC,"Meylan, Lycée du Grésivaudan",45.21334,5.78103,,1,,1
LYCBACHA,GENLYCBACHA,"Meylan, Lycée du Grésivaudan - Bachais",45.21416,5.7791,,1,,1
MADELEIN,GENMADELEIN,"Grenoble, Madeleine",45.18515,5.74324,,1,,1
MAINNATI,GENMAINNATI,"Grenoble, Marché d'Intérêt National",45.17354,5.71805,,1,,1
MAIRIECO,GENMAIRIECO,"Corenc, Mairie-Condamine",45.21118,5.75092,,1,,1
MAIRIESM,GENMAIRIESM,"Saint-Martin-le-Vinoux, Saint-Martin-le-Vinoux Hôtel de Ville",45.20826,5.70685,,1,,1
MAISANCI,GENMAISANCI,"Grenoble, Maison des Anciens",45.15975,5.72325,,1,,1
MAISNEUV,GENMAISNEUV,"Eybens, Maisons Neuves",45.16491,5.74252,,1,,1
MAISON,GENMAISON,"Vaulnaveys-le-Bas, Maison Blanche",45.11181,5.80512,,1,,1
MAISONNA,GENMAISONNA,"Fontaine, Louis Maisonnat",45.18912,5.69409,,1,,1
MALACHER,GENMALACHER,"Meylan, Malacher",45.21122,5.78722,,1,,1
MALADIER,GENMALADIER,"Sassenage, Maladière",45.20773,5.68048,,1,,1
MALHERBE,GENMALHERBE,"Grenoble, Malherbe",45.16928,5.73229,,1,,1
MALHIVER,GENMALHIVER,"Claix, Malhivert",45.13254,5.66688,,1,,1
MALISSOL,GENMALISSOL,"Varces-Allières-et-Risset, Malissolles",45.08396,5.7047,,1,,1
MALLIFAU,GENMALLIFAU,"Grenoble, Mallifaud",45.18033,5.73507,,1,,1
MARAT,GENMARAT,"Fontaine, Marat",45.19915,5.68284,,1,,1
MARCEAU,GENMARCEAU,"Grenoble, Marceau - Jardin des Vallons",45.18245,5.72217,,1,,1
MARCELLI,GENMARCELLI,"Le Pont-de-Claix, Marcelline",45.12553,5.69795,,1,,1
MARCHAND,GENMARCHAND,"Vaulnaveys-le-Haut, Marchandises",45.11483,5.80766,,1,,1
MARCSANG,GENMARCSANG,"Seyssins, Marc Sangnier",45.16486,5.68915,,1,,1
MARESIST,GENMARESIST,"Grenoble, Martyrs - Résistance",45.2081,5.69661,,1,,1
MARIANNE,GENMARIANNE,"Le Pont-de-Claix, Marianne",45.13495,5.69291,,1,,1
MARIECUR,GENMARIECUR,"Échirolles, Marie Curie",45.14523,5.71704,,1,,1
MARITELL,GENMARITELL,"Bresson, La Maritelle",45.14162,5.74135,,1,,1
MARRONNI,GENMARRONNI,"Veurey-Voroize, Les Marronniers",45.27636,5.61105,,1,,1
MASDESIL,GENMASDESIL,"Seyssins, Mas des Iles",45.16727,5.69424,,1,,1
MASGARNI,GENMASGARNI,"Vif, Mas Garni",45.06078,5.68819,,1,,1
MASSEGU,GENMASSEGU,"Vif, Le Masségu",45.05194,5.67464,,1,,1
MASSENET,GENMASSENET,"Grenoble, Massenet",45.16771,5.72108,,1,,1
MAUPA,GENMAUPA,"Saint-Martin-d'Uriage, Le Maupas",45.15926,5.81904,,1,,1
MAUPERTJ,GENMAUPERTJ,"Jarrie, Maupertuis",45.10558,5.74645,,1,,1
MAUPERTU,GENMAUPERTU,"Meylan, Maupertuis",45.21285,5.79719,,1,,1
MAYENCIN,GENMAYENCIN,"Gières, Mayencin - Champ Roman",45.18491,5.77895,,1,,1
MC,GENMC,"Saint-Martin-d'Hères, Maison Communale",45.18395,5.75378,,1,,1
MC2,GENMC2,"Grenoble, MC2: Maison de la Culture",45.17349,5.73203,,1,,1
MDM,GENMDM,"Crêts-en-Belledonne, Morêtel-de-Mailles",45.36735,6.01692,,1,,1
MEINGET,GENMEINGET,"Saint-Paul-de-Varces, Le Meinget",45.07973,5.66297,,1,,1
MEMO,GENMEMO,"Saint-Nazaire-les-Eymes, Le Mémorial",45.25429,5.84088,,1,,1
METRA,GENMETRA,"Brié-et-Angonnes, Les Métraux",45.12164,5.78504,,1,,1
MEYLMAIR,GENMEYLMAIR,"Meylan, Meylan Mairie",45.20928,5.7785,,1,,1
MG,GENMG,"Montbonnot-Saint-Martin, Montbonnot Gare",45.22834,5.80434,,1,,1
MICHALLO,GENMICHALLO,"La Tronche, Hôpital Michallon - Grésivaudan",45.20028,5.74533,,1,,1
MIRIBEL,GENMIRIBEL,"Miribel-Lanchâtre, Miribel",44.97466,5.621,,1,,1
MOF,GENMOF,"Lumbin, Montfort - Funiculaire",45.29856,5.89918,,1,,1
MOLLARD,GENMOLLARD,"Corenc, Rochasson",45.22364,5.7678,,1,,1
MOLLARDP,GENMOLLARDP,"Sassenage, Mollard Pichon",45.21361,5.65249,,1,,1
MOLLARSA,GENMOLLARSA,"Le Sappey-en-Chartreuse, Les Jonquilles",45.26467,5.7742,,1,,1
MONMOUSS,GENMONMOUSS,"Échirolles, Monmousseau",45.15354,5.71188,,1,,1
MONTCHAV,GENMONTCHAV,"Montchaboud, Montchaboud Le Village",45.09498,5.76482,,1,,1
MONTFLEU,GENMONTFLEU,"Corenc, Montfleury",45.21204,5.75709,,1,,1
MONTLIVE,GENMONTLIVE,"Meylan, Montlivet",45.22998,5.78981,,1,,1
MONTQUAI,GENMONTQUAI,"Quaix-en-Chartreuse, Mont-Quaix",45.25575,5.74284,,1,,1
MONUMENT,GENMONUMENT,"Corenc, Monument",45.217,5.7536,,1,,1
MORE,GENMORE,"Proveysieux, Moretière",45.25405,5.69438,,1,,1
MORTES,GENMORTES,"Domène, Les Mortes",45.19635,5.82887,,1,,1
MOUCHERO,GENMOUCHERO,"Claix, Moucherotte",45.12579,5.68096,,1,,1
MOULIN,GENMOULIN,"Notre-Dame-de-Commiers, Le Moulin",45.01516,5.7045,,1,,1
MOUNIER,GENMOUNIER,"Grenoble, Mounier",45.179,5.73179,,1,,1
MOUTONNE,GENMOUTONNE,"Saint-Égrève, Moutonnées",45.22838,5.68422,,1,,1
MP,GENMP,"Montbonnot-Saint-Martin, Le Prieuré",45.22538,5.81203,,1,,1
MURET,GENMURET,"Saint-Égrève, Muret",45.22618,5.68616,,1,,1
MURIERS,GENMURIERS,"Meylan, Les Mûriers",45.21549,5.77954,,1,,1
MUS,GENMUS,"Meylan, Maison de la Musique",45.20959,5.78135,,1,,1
MUSEEDAU,GENMUSEEDAU,"Grenoble, Musée Dauphinois",45.19497,5.72614,,1,,1
MUSGEOCH,GENMUSGEOCH,"Échirolles, Musée Géo Charles",45.14878,5.70172,,1,,1
MUSHEBER,GENMUSHEBER,"La Tronche, Musée Hébert",45.20564,5.74888,,1,,1
MUTUALIT,GENMUTUALIT,"Grenoble, Mutualité",45.19046,5.73663,,1,,1
NAMIERE,GENNAMIERE,"Mont-Saint-Martin, Chemin de Namière",45.27232,5.67853,,1,,1
NARBONNE,GENNARBONNE,"Saint-Martin-le-Vinoux, Narbonne",45.21398,5.71026,,1,,1
NAVIS,GENNAVIS,"Échirolles, Navis",45.15627,5.70842,,1,,1
NDCV,GENNDCV,"Notre-Dame-de-Commiers, Notre-Dame-de-Commiers Le Village",45.00967,5.70015,,1,,1
NERON,GENNERON,"Saint-Martin-le-Vinoux, Néron",45.21782,5.69334,,1,,1
NEUR,GENNEUR,"La Tronche, Hôpital - Neuroscience",45.19833,5.7439,,1,,1
NEYRBELL,GENNEYRBELL,"Saint-Martin-d'Hères, Neyrpic - Belledonne",45.18669,5.75716,,1,,1
NIVOLON,GENNIVOLON,"Varces-Allières-et-Risset, Nivolon",45.10173,5.67246,,1,,1
NODAMLAC,GENNODAMLAC,"Varces-Allières-et-Risset, Notre-Dame de Lachal",45.08736,5.69011,,1,,1
NORBSEGA,GENNORBSEGA,"Meylan, Norbert Ségard",45.20915,5.79489,,1,,1
NOTREDAM,GENNOTREDAM,"Grenoble, Notre-Dame - Musée",45.19358,5.73214,,1,,1
NOYARBAS,GENNOYARBAS,"Noyarey, Bascule",45.24292,5.63217,,1,,1
NOYARSTJ,GENNOYARSTJ,"Noyarey, Saint-Jean",45.23891,5.63425,,1,,1
ODYSSEE,GENODYSSEE,"Eybens, Odyssée",45.15273,5.74876,,1,,1
OISEAUX,GENOISEAUX,"Corenc, Les Oiseaux",45.21506,5.76867,,1,,1
ORATOIRE,GENORATOIRE,"Domène, L'Oratoire",45.19819,5.83412,,1,,1
ORIEL,GENORIEL,"Varces-Allières-et-Risset, L'Oriel",45.08937,5.68355,,1,,1
OVALIE,GENOVALIE,"Sassenage, L'Ovalie",45.20967,5.66695,,1,,1
OXF,GENOXF,"Grenoble, Oxford",45.20481,5.70122,,1,,1
PABLONER,GENPABLONER,"Saint-Martin-d'Hères, Pablo Neruda",45.17395,5.76074,,1,,1
PABLOPIC,GENPABLOPIC,"Échirolles, Collège Pablo Picasso",45.14464,5.69816,,1,,1
PAJON,GENPAJON,"Corenc, Charles Pajon",45.21369,5.75287,,1,,1
PALAQUIT,GENPALAQUIT,"Sarcenas, Col de Palaquit",45.27308,5.7657,,1,,1
PALJUSTI,GENPALJUSTI,"Grenoble, Palais de Justice - Gare",45.19164,5.71086,,1,,1
PAMPRES,GENPAMPRES,"Claix, Les Pampres",45.11536,5.66589,,1,,1
PARCHATE,GENPARCHATE,"Varces-Allières-et-Risset, Parc de la Chatelière",45.10653,5.67261,,1,,1
PARCS,GENPARCS,"Sassenage, Les Parcs",45.21658,5.652,,1,,1
PARISE,GENPARISE,"Seyssinet-Pariset, Pariset",45.17478,5.65879,,1,,1
PASCAL,GENPASCAL,"La Tronche, Pascal",45.1995,5.75527,,1,,1
PAULCOCA,GENPAULCOCA,"Grenoble, Paul Cocat",45.17226,5.74478,,1,,1
PAULELUA,GENPAULELUA,"Saint-Martin-d'Hères, Paul Eluard",45.16512,5.74887,,1,,1
PAUT,GENPAUT,"Notre-Dame-de-Commiers, Les Pauttats",45.01148,5.70161,,1,,1
PAVILLON,GENPAVILLON,"Varces-Allières-et-Risset, Pavillon",45.1084,5.67425,,1,,1
PBER,GENPBER,"Crolles, Pont de Bernin",45.27394,5.87009,,1,,1
PCF,GENPCF,"Froges, Pré du Chêne",45.26582,5.91633,,1,,1
PCLAUDEL,GENPCLAUDEL,"Grenoble, Paul Claudel",45.17336,5.73851,,1,,1
PCM,GENPCM,"Le Pont-de-Claix, Pont-de-Claix Mairie",45.12345,5.69775,,1,,1
PDC,GENPDC,"Crolles, Pied de Crolles",45.28844,5.88845,,1,,1
PDT,GENPDT,"Voreppe, Place Docteur Thévenet",45.29812,5.63633,,1,,1
PEAGEDEV,GENPEAGEDEV,"Vizille, Le Péage",45.0577,5.77102,,1,,1
PEIFFEND,GENPEIFFEND,"Saint-Martin-d'Uriage, Les Peiffendes",45.15716,5.82241,,1,,1
PELA,GENPELA,"Montbonnot-Saint-Martin, Pré de l'Eau",45.22387,5.82043,,1,,1
PELISIER,GENPELISIER,"Varces-Allières-et-Risset, Pélissière",45.07057,5.67506,,1,,1
PELLOUTI,GENPELLOUTI,"Échirolles, Fernand Pelloutier",45.15084,5.71482,,1,,1
PERCEVAL,GENPERCEVAL,"Seyssinet-Pariset, Percevalière",45.17016,5.68682,,1,,1
PERE,GENPERE,"Saint-Martin-d'Uriage, La Pérérée",45.17626,5.86102,,1,,1
PERIBROS,GENPERIBROS,"Saint-Martin-d'Hères, Péri - Brossolette",45.18771,5.75142,,1,,1
PERIERES,GENPERIERES,"Veurey-Voroize, Perrières",45.26209,5.6247,,1,,1
PEROUSES,GENPEROUSES,"Claix, Les Pérouses",45.12456,5.67937,,1,,1
PERRIERE,GENPERRIERE,"Gières, La Perrière",45.18935,5.81079,,1,,1
PETIBRIO,GENPETIBRIO,"Vif, Le Petit Brion",45.06225,5.69018,,1,,1
PEUPLE,GENPEUPLE,"Saint-Georges-de-Commiers, Les Peupliers",45.04571,5.70237,,1,,1
PFMITTER,GENPFMITTER,"Seyssins, Parc François Mitterrand",45.16287,5.6853,,1,,1
PHEROULT,GENPHEROULT,"Échirolles, Paul Héroult",45.14728,5.71347,,1,,1
PIEDGIER,GENPIEDGIER,"Gières, Pied de Gières",45.18388,5.79852,,1,,1
PIERRELO,GENPIERRELO,"Saint-Martin-d'Hères, Pierre Loti",45.16664,5.74646,,1,,1
PIERSEMA,GENPIERSEMA,"Saint-Martin-d'Hères, Pierre Sémard",45.18128,5.75712,,1,,1
PINEA,GENPINEA,"Saint-Égrève, La Pinéa - St Robert",45.23565,5.67549,,1,,1
PINET,GENPINET,"Saint-Martin-d'Uriage, Le Pinet d'Uriage",45.16524,5.84899,,1,,1
PISBUCLO,GENPISBUCLO,"Meylan, Piscine des Buclos",45.20888,5.77538,,1,,1
PLACA,GENPLACA,"Champagnier, Place du Laca",45.11379,5.72863,,1,,1
PLACECYM,GENPLACECYM,"Grenoble, Place Cymaise",45.195,5.72917,,1,,1
PLACEQUA,GENPLACEQUA,"Quaix-en-Chartreuse, Quaix-en-Chartreuse Place",45.25319,5.71732,,1,,1
PLACESAP,GENPLACESAP,"Le Sappey-en-Chartreuse, Le Sappey-en-Chartreuse Place",45.25948,5.77706,,1,,1
PLACMARC,GENPLACMARC,"Fontaine, Place du Marché Cachin",45.19588,5.69065,,1,,1
PLAINE,GENPLAINE,"Vif, La Plaine",45.06686,5.69213,,1,,1
PLAINEDS,GENPLAINEDS,"Gières, Plaine des Sports",45.18805,5.78421,,1,,1
PLAINEFL,GENPLAINEFL,"Meylan, Plaine Fleurie",45.20276,5.76139,,1,,1
PLALOUIS,GENPLALOUIS,"Meylan, Place de la Louisiane",45.20876,5.76321,,1,,1
PLANF,GENPLANF,"Proveysieux, Planfay Bas",45.27869,5.71357,,1,,1
PLANFAY,GENPLANFAY,"Proveysieux, Planfay Haut",45.27874,5.71787,,1,,1
PLATANES,GENPLATANES,"Varces-Allières-et-Risset, Les Platanes",45.08933,5.6777,,1,,1
PLGEANTS,GENPLGEANTS,"Grenoble, Les Géants",45.16115,5.73994,,1,,1
PLIBERAT,GENPLIBERAT,"Sassenage, Place de la Libération",45.20682,5.66281,,1,,1
PLREPUBL,GENPLREPUBL,"Gières, Place de la République",45.18209,5.79257,,1,,1
PLS,GENPLS,"Montbonnot-Saint-Martin, Plein Soleil",45.22207,5.79966,,1,,1
PLV,GENPLV,"Seyssins, Seyssins Village",45.1564,5.6814,,1,,1
PME,GENPME,"Coublevie, Parking Plan Menu",45.35341,5.59771,,1,,1
POLESUD,GENPOLESUD,"Grenoble, Polesud - Alpexpo",45.15715,5.73384,,1,,1
POLOTTI,GENPOLOTTI,"Échirolles, Antoine Polotti",45.1486,5.72251,,1,,1
POMAR,GENPOMAR,"Proveysieux, Pomarey Bas",45.28045,5.70961,,1,,1
POMAREY,GENPOMAREY,"Proveysieux, Pomarey",45.28232,5.71079,,1,,1
POMMERAI,GENPOMMERAI,"Varces-Allières-et-Risset, La Pommeraie",45.08765,5.67206,,1,,1
POMPIDOU,GENPOMPIDOU,"Claix, Pompidou",45.11993,5.69255,,1,,1
PONC,GENPONC,"Champ-sur-Drac, Pont de Champ",45.08849,5.73074,,1,,1
PONSARD,GENPONSARD,"Grenoble, Ponsard",45.17597,5.7372,,1,,1
PONTGENE,GENPONTGENE,"Vif, Le Pont de Genevrey",45.02852,5.65171,,1,,1
PONTMAS,GENPONTMAS,"Vizille, Le Pont du Mas",45.08679,5.78887,,1,,1
PORTAILR,GENPORTAILR,"Saint-Martin-d'Hères, Portail Rouge",45.1814,5.76347,,1,,1
PORTGRES,GENPORTGRES,"Saint-Martin-d'Hères, Porte du Grésivaudan",45.18253,5.77665,,1,,1
POSTE,GENPOSTE,"Claix, Poste",45.1211,5.67214,,1,,1
POTIE,GENPOTIE,"Saint-Martin-d'Hères, Potié",45.17088,5.75859,,1,,1
POULAT,GENPOULAT,"Saint-Paul-de-Varces, Le Poulat",45.07444,5.66002,,1,,1
PP,GENPP,"Le Versoud, Pont de Pruney",45.22495,5.87235,,1,,1
PPB,GENPPB,"Plateau-des-Petites-Roches, La Bâtie",45.34414,5.90542,,1,,1
PPC,GENPPC,"Plateau-des-Petites-Roches, Les Chatains",45.31902,5.88972,,1,,1
PPCE,GENPPCE,"Plateau-des-Petites-Roches, Les Croix des Eyrauds",45.3129,5.88745,,1,,1
PPCM,GENPPCM,"Plateau-des-Petites-Roches, Col de Marcieu",45.35598,5.91892,,1,,1
PPCO,GENPPCO,"Plateau-des-Petites-Roches, Le Combet",45.34665,5.90844,,1,,1
PPD,GENPPD,"Plateau-des-Petites-Roches, La Diat",45.33552,5.90231,,1,,1
PPE,GENPPE,"Plateau-des-Petites-Roches, École Les Gandins",45.30817,5.88327,,1,,1
PPG,GENPPG,"Plateau-des-Petites-Roches, Les Gaudes",45.30906,5.88568,,1,,1
PPGU,GENPPGU,"Plateau-des-Petites-Roches, Les Guillots",45.33861,5.90293,,1,,1
PPH,GENPPH,"Plateau-des-Petites-Roches, Hameau Saint-Michel",45.35169,5.91539,,1,,1
PPL,GENPPL,"Plateau-des-Petites-Roches, Lotissement Marcieu",45.35367,5.91803,,1,,1
PPMA,GENPPMA,"Plateau-des-Petites-Roches, Les Massards",45.31691,5.88817,,1,,1
PPME,GENPPME,"Plateau-des-Petites-Roches, Les Meunières",45.29011,5.85123,,1,,1
PPMM,GENPPMM,"Plateau-des-Petites-Roches, Les Margains",45.30141,5.87375,,1,,1
PPP,GENPPP,"Plateau-des-Petites-Roches, Le Prayer",45.32494,5.89756,,1,,1
PPPE,GENPPPE,"Plateau-des-Petites-Roches, Les Pelloux",45.32876,5.90282,,1,,1
PPS,GENPPS,"Plateau-des-Petites-Roches, Saint-Pancrasse Mairie",45.29137,5.85889,,1,,1
PPTE,GENPPTE,"Plateau-des-Petites-Roches, Le Terrail",45.34161,5.90485,,1,,1
PPV,GENPPV,"Plateau-des-Petites-Roches, Les Vials",45.31479,5.88802,,1,,1
PPVI,GENPPVI,"Plateau-des-Petites-Roches, Les Viroilles",45.32667,5.89991,,1,,1
PRAPARIS,GENPRAPARIS,"Sassenage, Praparis Usine",45.22925,5.6497,,1,,1
PRAPAROS,GENPRAPAROS,"Noyarey, Praparis - Les Roses",45.23226,5.64503,,1,,1
PREAUCR,GENPREAUCR,"Eybens, Pré au Crêt",45.14405,5.7401,,1,,1
PREBIL,GENPREBIL,"Saint-Georges-de-Commiers, Pré du Bil",45.02466,5.70658,,1,,1
PRECATLA,GENPRECATLA,"Meylan, Pré Catlan",45.23002,5.78733,,1,,1
PREDEAU,GENPREDEAU,"Montbonnot-Saint-Martin, Pré de l'Eau",45.22384,5.81961,,1,,1
PREDIEU,GENPREDIEU,"Saint-Égrève, Fiancey - Prédieu",45.22359,5.68827,,1,,1
PREFLEUR,GENPREFLEUR,"Sassenage, Pré Fleury",45.20183,5.66763,,1,,1
PRELENFR,GENPRELENFR,"Le Gua, Prélenfrey Eglise",45.01693,5.6133,,1,,1
PREMILL,GENPREMILL,"Montbonnot-Saint-Martin, Pré Millet",45.22181,5.81305,,1,,1
PREMOL,GENPREMOL,"Poisat, Cimetière Intercommunal",45.15752,5.76412,,1,,1
PRENOUVE,GENPRENOUVE,"Seyssins, Pré Nouvel",45.15141,5.68039,,1,,1
PREORME,GENPREORME,"Varces-Allières-et-Risset, Pré de l'Orme",45.10964,5.6884,,1,,1
PRESAGE,GENPRESAGE,"Varces-Allières-et-Risset, Pré du Sage",45.10448,5.68324,,1,,1
PRIEURE,GENPRIEURE,"Domène, Le Prieuré",45.20489,5.83576,,1,,1
PRISME,GENPRISME,"Seyssins, Le Prisme",45.16639,5.69055,,1,,1
PROMOSOC,GENPROMOSOC,"Saint-Martin-d'Hères, Les Alpilles",45.18714,5.76958,,1,,1
PROVIDEN,GENPROVIDEN,"Corenc, Providence",45.22111,5.76456,,1,,1
PST,GENPST,"Tencin, Pré Sec",45.30395,5.95357,,1,,1
PTCHATEL,GENPTCHATEL,"Veurey-Voroize, Petit Châtelard",45.27608,5.61213,,1,,1
PTROUGE,GENPTROUGE,"Claix, Pont Rouge",45.11832,5.69254,,1,,1
PTTRONCH,GENPTTRONCH,"La Tronche, Petite Tronche",45.20195,5.73416,,1,,1
PTVENCE,GENPTVENCE,"Saint-Égrève, Pont de Vence",45.23009,5.6823,,1,,1
PTVERCOR,GENPTVERCOR,"Fontaine, Pont du Vercors",45.19242,5.69961,,1,,1
PUIS,GENPUIS,"Venon, Les Puis",45.17206,5.81643,,1,,1
PV,GENPV,"Gières, Pont de Venon",45.17823,5.79043,,1,,1
QUINZAIN,GENQUINZAIN,"Échirolles, Quinzaine",45.15149,5.70664,,1,,1
RABOT,GENRABOT,"Grenoble, Le Rabot",45.19505,5.72342,,1,,1
RAF,GENRAF,"Crolles, Le Rafour - Monnet",45.26982,5.89102,,1,,1
RAFOUR,GENRAFOUR,"Fontanil-Cornillon, Rafour",45.24868,5.66688,,1,,1
RAMPE,GENRAMPE,"Échirolles, La Rampe - Centre-Ville",45.14948,5.71818,,1,,1
RAT,GENRAT,"Saint-Nazaire-les-Eymes, Les Ratz",45.25833,5.85122,,1,,1
RAYCHANA,GENRAYCHANA,"Grenoble, Raymond Chanas",45.15968,5.73822,,1,,1
RENECASS,GENRENECASS,"Domène, René Cassin",45.2045,5.84416,,1,,1
REPLAT,GENREPLAT,"Brié-et-Angonnes, Le Replat",45.1209,5.78154,,1,,1
REPOSOIR,GENREPOSOIR,"Saint-Martin-le-Vinoux, Le Reposoir",45.20945,5.71644,,1,,1
RESIVAL,GENRESIVAL,"Varces-Allières-et-Risset, Résidence Val d'Allières",45.10657,5.68032,,1,,1
REVIREE,GENREVIREE,"Meylan, La Revirée",45.20733,5.76796,,1,,1
REYNOARD,GENREYNOARD,"Grenoble, Reynoard",45.16398,5.72863,,1,,1
RHINDANU,GENRHINDANU,"Grenoble, Rosa Parks",45.17497,5.70522,,1,,1
RIGAU,GENRIGAU,"Proveysieux, Garcinière",45.25164,5.69488,,1,,1
RIPAILLE,GENRIPAILLE,"Saint-Martin-le-Vinoux, Ripaillère",45.22682,5.72078,,1,,1
RISSET,GENRISSET,"Varces-Allières-et-Risset, Risset",45.10724,5.67309,,1,,1
RIVETS,GENRIVETS,"Murianette, Les Rivets",45.19482,5.82455,,1,,1
RIVOIRE,GENRIVOIRE,"Sassenage, Rivoire de la Dame",45.21493,5.65169,,1,,1
ROBESPIE,GENROBESPIE,"Poisat, Robespierre",45.15985,5.75718,,1,,1
ROCH,GENROCH,"Saint-Martin-d'Uriage, Le Rocharey",45.17497,5.87056,,1,,1
ROCHEFOR,GENROCHEFOR,"Varces-Allières-et-Risset, Le Rochefort",45.10164,5.68534,,1,,1
ROCHEPLA,GENROCHEPLA,"Saint-Martin-d'Hères, Rocheplane",45.1783,5.76236,,1,,1
ROCHEPLE,GENROCHEPLE,"Saint-Égrève, Rochepleine",45.24459,5.67517,,1,,1
ROCHERES,GENROCHERES,"Saint-Égrève, Rocher d'Escalade",45.2432,5.67907,,1,,1
ROLLANDI,GENROLLANDI,"Sassenage, La Rollandière",45.21501,5.66112,,1,,1
